-63,0.558369,-1.1875,1,32.867706,8,1.54206E+15
-65,6.074564,3.625,1,32.867706,5,1.54206E+15
-68,5.645049,1.1875,1,32.867706,2,1.54206E+15
-62.5,0.53382534,-1.8125,1,32.867706,8,1.54206E+15
-68,5.638913,0,1,32.867706,2,1.54206E+15
-65,6.0991077,3.625,1,32.867706,5,1.54206E+15
-68,5.620506,1.1875,1,32.867706,2,1.54206E+15
-63,0.52155346,1.8125,1,32.867706,8,1.54206E+15
-65,6.092972,-0.5625,1,32.867706,5,1.54206E+15
-62.5,3.6140587,9.125,1,32.867706,8,1.54206E+15
-65,6.0807,1.1875,1,32.867706,5,1.54206E+15
-67.5,5.589826,-1.8125,1,32.867706,2,1.54206E+15
-65.5,6.1175156,0,1,32.867706,5,1.54206E+15
-63,0.53382534,2.4375,1,32.867706,8,1.54206E+15
-68,5.6266418,1.8125,1,32.867706,2,1.54206E+15
-63,0.5031457,2.4375,1,32.867706,8,1.54206E+15
-65,6.086836,2.4375,1,32.867706,5,1.54206E+15
-67.5,5.6327777,3,1,32.867706,2,1.54206E+15
-63,0.53382534,1.8125,1,32.867706,8,1.54206E+15
-65,6.0991077,1.1875,1,32.867706,5,1.54206E+15
-68,5.657321,0.5625,1,32.867706,2,1.54206E+15
-67.5,5.595962,3,1,32.867706,2,1.54206E+15
-62.5,0.5031457,7.3125,1,32.867706,8,1.54206E+15
-65,6.056156,3,1,32.867706,5,1.54206E+15
-62.5,0.49087384,4.875,1,32.867706,8,1.54206E+15
-65,6.0807,3,1,32.867706,5,1.54206E+15
-68,5.645049,4.25,1,32.867706,2,1.54206E+15
-63,0.48473793,9.125,1,32.867706,8,1.54206E+15
-68,5.61437,-4.875,1,32.867706,2,1.54206E+15
-65,6.1236515,-4.25,1,32.867706,5,1.54206E+15
-65.5,5.172583,-1.8125,2,32.867706,2,1.54206E+15
-67.5,4.1846995,6.0625,2,32.867706,5,1.54206E+15
-69.5,0.73017484,0.5625,2,32.867706,8,1.54206E+15
-65.5,5.1419034,-1.8125,2,32.867706,2,1.54206E+15
-70,0.72403896,-5.1875,2,32.867706,8,1.54206E+15
-67.5,1.116738,2.4375,2,32.867706,5,1.54206E+15
-68,5.620506,9.125,1,32.867706,2,1.54206E+15
-63,0.5767768,0,1,32.867706,8,1.54206E+15
-65,6.074564,1.1875,1,32.867706,5,1.54206E+15
-63,3.675418,4.25,1,32.867706,8,1.54206E+15
-67.5,5.620506,6.6875,1,32.867706,2,1.54206E+15
-65,6.1297874,-1.8125,1,32.867706,5,1.54206E+15
-65,5.037593,4.25,2,32.849712,2,1.54206E+15
-70,0.6933593,3,2,32.849712,8,1.54206E+15
-68,4.0558453,2.4375,2,32.849712,5,1.54206E+15
-65.5,5.0989523,-5.75,2,32.849712,2,1.54206E+15
-68,4.246059,-6.375,2,32.849712,5,1.54206E+15
-69.5,0.6135923,-5.75,2,32.849712,8,1.54206E+15
-68,5.503923,-2.4375,1,32.849712,2,1.54206E+15
-63,0.398835,0.5625,1,32.849712,8,1.54206E+15
-65,5.9518456,6.6875,1,32.849712,5,1.54206E+15
-63,0.38656315,5.4375,1,32.849712,8,1.54206E+15
-68,5.5284667,0,1,32.849712,2,1.54206E+15
-65,5.988661,3.625,1,32.849712,5,1.54206E+15
-67.5,4.0374374,12.8125,2,32.849712,5,1.54206E+15
-65.5,5.019185,6.0625,2,32.849712,2,1.54206E+15
-69.5,0.5154175,11.25,2,32.849712,8,1.54206E+15
-65.5,5.049865,-3,2,32.849712,2,1.54206E+15
-69.5,0.6135923,1.1875,2,32.849712,8,1.54206E+15
-68,4.0558453,7.625,2,32.849712,5,1.54206E+15
-65,5.9518456,1.1875,1,32.849712,5,1.54206E+15
-62.5,0.36201948,7,1,32.849712,8,1.54206E+15
-67.5,5.454836,3.625,1,32.849712,2,1.54206E+15
-63,0.4049709,-0.5625,1,32.849712,8,1.54206E+15
-65,5.9579816,-2.4375,1,32.849712,5,1.54206E+15
-68,5.497787,1.1875,1,32.849712,2,1.54206E+15
-65.5,5.0621367,1.8125,2,32.849712,2,1.54206E+15
-68,0.96947587,0,2,32.849712,5,1.54206E+15
-69.5,0.65040785,-0.5625,2,32.849712,8,1.54206E+15
-68,4.0497093,11.5625,2,32.849712,5,1.54206E+15
-65.5,5.0560007,-4.875,2,32.849712,2,1.54206E+15
-70,0.638136,-13.0625,2,32.849712,8,1.54206E+15
-63,0.4049709,-3,1,32.849712,8,1.54206E+15
-68,5.5223308,-4.25,1,32.849712,2,1.54206E+15
-65,5.9641175,3.625,1,32.849712,5,1.54206E+15
-67.5,5.503923,-1.8125,1,32.849712,2,1.54206E+15
-63,0.3742913,4.25,1,32.849712,8,1.54206E+15
-65,5.921166,3,1,32.849712,5,1.54206E+15
-65.5,5.006913,8.5,2,32.849712,2,1.54206E+15
-70,0.5767768,15.8125,2,32.849712,8,1.54206E+15
-68.5,0.8713011,9.125,2,32.849712,5,1.54206E+15
-65.5,5.0560007,-3.625,2,32.849712,2,1.54206E+15
-69.5,3.589515,18.875,2,32.849712,8,1.54206E+15
-67.5,4.092661,4.25,2,32.849712,5,1.54206E+15
-68,5.460972,11.5625,1,32.849712,2,1.54206E+15
-62.5,0.38042724,-1.1875,1,32.849712,8,1.54206E+15
-65,5.9579816,0,1,32.849712,5,1.54206E+15
-63,3.577243,-3.625,1,32.849712,8,1.54206E+15
-65,5.9641175,3.625,1,32.849712,5,1.54206E+15
-67.5,5.473243,4.875,1,32.849712,2,1.54206E+15
-65,5.0560007,-1.1875,2,32.849712,2,1.54206E+15
