-64.5,6.0377483,0.5625,1.0,32.423668,2,1542050577989204
-65.5,5.737088,5.4375,1.0,32.423668,1,1542050577990803
-65.5,5.737088,0.5625,1.0,32.423668,1,1542050577995161
-64.5,6.0254765,-3.0,1.0,32.423668,2,1542050577996722
-65.5,5.755496,-1.1875,1.0,32.423668,1,1542050578001037
-64.5,6.0254765,0.0,1.0,32.423668,2,1542050578002586
-64.5,6.062292,-4.25,1.0,32.423668,2,1542050578005691
-65.5,5.7064085,4.875,1.0,32.423668,1,1542050578007246
-64.5,6.0009327,4.875,1.0,32.423668,2,1542050578010306
-65.5,5.737088,3.625,1.0,32.423668,1,1542050578012189
-64.5,2.8470683,4.25,1.0,32.423668,2,1542050578015466
-65.5,5.74936,1.8125,1.0,32.423668,1,1542050578017341
-64.5,6.0070686,3.0,1.0,32.423668,2,1542050578020429
-65.5,5.7248163,4.875,1.0,32.423668,1,1542050578021979
-65.5,5.737088,0.0,1.0,32.423668,1,1542050578025068
-64.5,6.0377483,-1.1875,1.0,32.423668,2,1542050578026594
-65.5,5.7248163,2.4375,1.0,32.423668,1,1542050578030852
-64.5,6.0132046,3.0,1.0,32.423668,2,1542050578032375
-65.5,5.737088,0.5625,1.0,32.423668,1,1542050578035486
-64.5,5.9947968,6.0625,1.0,32.423668,2,1542050578037031
-65.5,5.743224,-1.1875,1.0,32.423668,1,1542050578041309
-64.5,6.0316124,1.1875,1.0,32.423668,2,1542050578042857
-65.5,5.737088,1.8125,1.0,32.423668,1,1542050578047112
-64.5,6.0070686,-0.5625,1.0,32.423668,2,1542050578048665
-65.5,5.74936,-0.5625,1.0,32.423668,1,1542050578053355
-64.5,6.0132046,0.0,1.0,32.423668,2,1542050578054897
-65.5,5.7125444,4.875,1.0,32.423668,1,1542050578061620
-64.5,6.05002,-1.8125,1.0,32.423668,2,1542050578063170
-65.5,5.7125444,3.0,1.0,32.423668,1,1542050578067514
-64.5,6.0193405,5.1875,1.0,32.423668,2,1542050578069069
-64.5,6.0070686,1.8125,1.0,32.423668,2,1542050578072191
-65.5,5.7309523,3.625,1.0,32.423668,1,1542050578073732
-64.0,2.871612,3.0,1.0,32.423668,2,1542050578079551
-65.5,2.5770876,6.0625,1.0,32.423668,1,1542050578081152
-64.5,6.0254765,1.8125,1.0,32.423668,2,1542050578084344
-65.5,5.7248163,4.25,1.0,32.423668,1,1542050578085890
-65.5,2.5770876,3.625,1.0,32.423668,1,1542050578089091
-64.5,6.0009327,-0.5625,1.0,32.423668,2,1542050578090651
-64.5,6.0254765,3.625,1.0,32.423668,2,1542050578093738
-65.5,5.767768,0.0,1.0,32.423668,1,1542050578095278
-64.5,5.970253,9.125,1.0,32.423668,2,1542050578099530
-65.5,5.773904,-2.4375,1.0,32.423668,1,1542050578101084
-65.5,5.7309523,-2.4375,1.0,32.423668,1,1542050578104193
-64.5,2.8593402,4.25,1.0,32.423668,2,1542050578105733
-65.5,2.5832236,1.1875,1.0,32.423668,1,1542050578108951
-64.5,6.0254765,6.0625,1.0,32.423668,2,1542050578110492
-65.5,5.74936,2.4375,1.0,32.423668,1,1542050578115899
-64.5,2.8654761,1.8125,1.0,32.423668,2,1542050578117435
-64.5,6.0254765,3.0,1.0,32.423668,2,1542050578124116
-65.5,5.7309523,3.0,1.0,32.423668,1,1542050578125659
-64.5,5.988661,5.4375,1.0,32.423668,2,1542050578128959
-65.5,2.5648158,7.3125,1.0,32.423668,1,1542050578130506
-64.5,5.9947968,3.625,1.0,32.423668,2,1542050578134741
-65.5,5.743224,3.625,1.0,32.423668,1,1542050578136291
-64.5,6.0316124,-1.1875,1.0,32.423668,2,1542050578139379
-65.5,5.737088,3.0,1.0,32.423668,1,1542050578140926
-65.5,5.7309523,0.5625,1.0,32.423668,1,1542050578144017
-64.5,6.05002,-1.8125,1.0,32.423668,2,1542050578145560
-64.5,6.0316124,0.5625,1.0,32.423668,2,1542050578150699
-65.5,5.773904,1.1875,1.0,32.423668,1,1542050578152299
-65.5,2.5648158,7.3125,1.0,32.423668,1,1542050578155456
-64.5,5.9579816,5.4375,1.0,32.423668,2,1542050578156993
-65.5,5.755496,-4.25,1.0,32.423668,1,1542050578160064
-64.5,6.0254765,1.8125,1.0,32.423668,2,1542050578161609
-64.5,6.0377483,-5.4375,1.0,32.423668,2,1542050578165438
-65.5,5.737088,0.0,1.0,32.423668,1,1542050578167023
-64.5,5.9947968,5.4375,1.0,32.423668,2,1542050578170118
-65.5,5.737088,1.1875,1.0,32.423668,1,1542050578171659
-64.5,6.0193405,0.5625,1.0,32.423668,2,1542050578174721
-65.5,5.743224,5.4375,1.0,32.423668,1,1542050578176262
-64.5,0.08590292,-6.375,1.0,32.903755,2,1542050578195657
-66.0,6.142059,1.8125,1.0,32.903755,1,1542050578197210
-65.0,0.03681554,0.5625,1.0,32.903755,2,1542050578202280
-66.0,6.1113796,0.0,1.0,32.903755,1,1542050578203883
-64.5,0.07363108,-0.5625,1.0,32.903755,2,1542050578207043
-66.5,6.142059,1.1875,1.0,32.903755,1,1542050578208585
-64.5,3.19068,-3.0,1.0,32.903755,2,1542050578211679
-66.0,6.1113796,1.8125,1.0,32.903755,1,1542050578213226
-66.0,6.1359234,0.5625,1.0,32.903755,1,1542050578217461
-65.0,0.049087387,3.625,1.0,32.903755,2,1542050578219000
-66.5,6.1359234,-0.5625,1.0,32.903755,1,1542050578222148
-65.0,0.04295146,4.875,1.0,32.903755,2,1542050578223684
-64.5,0.04295146,7.3125,1.0,32.903755,2,1542050578226735
-66.5,6.1175156,6.0625,1.0,32.903755,1,1542050578228275
-66.0,6.1359234,-1.8125,1.0,32.903755,1,1542050578231352
