-64.5,5.276894,1.8125,1.0,32.388664,2,1542760759194133
-56.0,1.1719613,4.25,1.0,32.388664,1,1542760759195672
-68.0,5.896622,-4.875,1.0,32.388664,3,1542760759197254
-64.5,5.3014374,1.1875,1.0,32.388664,2,1542760759200441
-56.0,1.1780972,3.0,1.0,32.388664,1,1542760759201975
-68.0,5.8782144,4.875,1.0,32.388664,3,1542760759203558
-56.0,4.313554,4.25,1.0,32.388664,1,1542760759206744
-68.0,5.8843503,0.0,1.0,32.388664,3,1542760759208286
-65.0,2.1414373,2.4375,1.0,32.388664,2,1542760759209873
-67.5,2.6875343,-0.5625,1.0,32.388664,3,1542760759213079
-56.0,1.1842332,5.4375,1.0,32.388664,1,1542760759214624
-64.5,2.1414373,3.625,1.0,32.388664,2,1542760759216215
-56.0,1.1596894,4.25,1.0,32.388664,1,1542760759219390
-68.0,5.8475347,3.0,1.0,32.388664,3,1542760759220951
-65.0,2.06167,9.125,1.0,32.388664,2,1542760759222534
-56.0,1.1842332,1.8125,1.0,32.388664,1,1542760759226028
-65.0,2.1353014,4.875,1.0,32.388664,2,1542760759227602
-68.0,5.902758,-3.0,1.0,32.388664,3,1542760759229187
-64.5,5.2523503,5.75,1.0,32.388664,2,1542760759232366
-56.0,4.3380976,-0.5625,1.0,32.388664,1,1542760759233907
-68.0,5.8904862,-4.875,1.0,32.388664,3,1542760759235486
-56.0,1.1842332,1.8125,1.0,32.388664,1,1542760759238851
-64.5,2.1230295,8.1875,1.0,32.388664,2,1542760759240415
-68.0,5.902758,-1.8125,1.0,32.388664,3,1542760759241983
-64.5,2.1414373,2.4375,1.0,32.388664,2,1542760759245161
-56.0,1.1658254,3.625,1.0,32.388664,1,1542760759246703
-68.0,5.902758,1.1875,1.0,32.388664,3,1542760759248282
-56.0,1.1842332,3.0,1.0,32.388664,1,1542760759251509
-68.0,5.829127,7.3125,1.0,32.388664,3,1542760759253040
-65.0,2.1291654,3.0,1.0,32.388664,2,1542760759254615
-56.0,1.1719613,3.625,1.0,32.388664,1,1542760759258093
-65.0,5.276894,1.1875,1.0,32.388664,2,1542760759259681
-68.0,5.8904862,-2.4375,1.0,32.388664,3,1542760759261263
-56.0,4.3380976,1.1875,1.0,32.388664,1,1542760759264505
-68.0,5.8659425,0.5625,1.0,32.388664,3,1542760759266032
-65.0,2.1107576,3.625,1.0,32.388664,2,1542760759267617
-56.0,4.3380976,1.1875,1.0,32.388664,1,1542760759271082
-64.5,5.2400784,7.875,1.0,32.388664,2,1542760759272660
-68.0,5.908894,-6.6875,1.0,32.388664,3,1542760759274254
-56.0,1.1719613,5.4375,1.0,32.388664,1,1542760759277474
-64.5,5.295302,0.0,1.0,32.388664,2,1542760759279311
-68.0,2.638447,8.8125,1.0,32.388664,3,1542760759280919
-56.0,1.1965051,1.8125,1.0,32.388664,1,1542760759284143
-65.0,2.1659808,0.0,1.0,32.388664,2,1542760759285679
-68.0,5.8904862,0.5625,1.0,32.388664,3,1542760759287283
-65.0,2.1782527,1.1875,1.0,32.388664,2,1542760759290439
-56.0,1.1658254,4.25,1.0,32.388664,1,1542760759291971
-68.0,5.8598065,-1.1875,1.0,32.388664,3,1542760759293555
-56.0,4.3503695,0.5625,1.0,32.388664,1,1542760759296752
-65.0,5.2584863,3.0,1.0,32.388664,2,1542760759298291
-68.0,2.7550294,1.1875,1.0,32.388664,3,1542760759299875
-65.0,5.28303,-0.5625,1.0,32.388664,2,1542760759303097
-56.0,1.1596894,6.0625,1.0,32.388664,1,1542760759304645
-68.0,5.8475347,4.875,1.0,32.388664,3,1542760759306233
-64.5,2.153709,-0.5625,1.0,32.388664,2,1542760759309423
-56.0,1.1903691,3.0,1.0,32.388664,1,1542760759310973
-68.0,5.8904862,-0.5625,1.0,32.388664,3,1542760759312582
-56.0,1.1965051,3.0,1.0,32.388664,1,1542760759315757
-64.5,5.28303,4.875,1.0,32.388664,2,1542760759317286
-68.0,5.8413987,6.6875,1.0,32.388664,3,1542760759318881
