-64.5,4.9148746,0.0,1.0,32.70646,3,1542050632105984
-64.5,5.0560007,-3.0,1.0,32.70646,2,1542050632107522
-66.0,1.7057866,-9.75,1.0,32.70646,1,1542050632109112
-64.5,4.9210105,-1.1875,1.0,32.70646,3,1542050632113535
-66.0,4.7860203,3.625,1.0,32.70646,1,1542050632115533
-65.0,5.049865,3.0,1.0,32.70646,2,1542050632117379
-64.5,4.95169,-1.8125,1.0,32.70646,3,1542050632121898
-65.0,5.0682726,-1.1875,1.0,32.70646,2,1542050632123752
-66.0,4.7982917,1.8125,1.0,32.70646,1,1542050632125296
-64.5,4.9087386,4.875,1.0,32.70646,3,1542050632129873
-66.5,4.7982917,4.25,1.0,32.70646,1,1542050632132347
-64.5,5.025321,6.0625,1.0,32.70646,2,1542050632133885
-64.5,1.754874,3.625,1.0,32.70646,3,1542050632137491
-65.0,5.0560007,-4.25,1.0,32.70646,2,1542050632139089
-66.0,4.8289714,-0.5625,1.0,32.70646,1,1542050632140640
-66.5,4.859651,-5.4375,1.0,32.70646,1,1542050632145095
-64.5,1.8775924,1.8125,1.0,32.70646,2,1542050632147364
-64.5,1.8162333,-0.5625,1.0,32.70646,3,1542050632149199
-64.5,4.9332824,-1.8125,1.0,32.70646,3,1542050632153400
-66.5,4.8166995,-0.5625,1.0,32.70646,1,1542050632154977
-64.5,5.049865,-0.5625,1.0,32.70646,2,1542050632157108
-65.0,5.037593,1.8125,1.0,32.70646,2,1542050632160955
-64.5,4.9210105,5.4375,1.0,32.70646,3,1542050632163498
-66.5,1.681243,1.1875,1.0,32.70646,1,1542050632165025
-64.5,4.9210105,3.0,1.0,32.70646,3,1542050632170206
-66.0,4.8351073,-3.625,1.0,32.70646,1,1542050632172779
-65.0,5.0744085,0.5625,1.0,32.70646,2,1542050632174285
-64.5,5.0560007,4.875,1.0,32.70646,2,1542050632178185
-66.5,1.675107,-0.5625,1.0,32.70646,1,1542050632180444
-64.5,4.9455543,1.1875,1.0,32.70646,3,1542050632182268
-64.5,5.013049,7.3125,1.0,32.70646,2,1542050632186123
-66.0,4.847379,-2.4375,1.0,32.70646,1,1542050632188122
-64.5,1.7978255,4.875,1.0,32.70646,3,1542050632189930
-66.5,4.8105636,4.875,1.0,32.70646,1,1542050632194135
-64.5,4.9087386,1.8125,1.0,32.70646,3,1542050632197135
-65.0,1.8898643,6.0625,1.0,32.70646,2,1542050632198683
-64.5,4.9210105,3.0,1.0,32.70646,3,1542050632201923
-65.0,5.031457,4.875,1.0,32.70646,2,1542050632203474
-66.0,4.8166995,5.4375,1.0,32.70646,1,1542050632205076
-64.5,4.9210105,5.75,1.0,32.70646,3,1542050632208262
-64.5,1.9021362,3.625,1.0,32.70646,2,1542050632210250
-66.5,4.7982917,4.25,1.0,32.70646,1,1542050632211796
-64.5,4.9271464,-0.5625,1.0,32.70646,3,1542050632216194
-65.0,5.043729,3.625,1.0,32.70646,2,1542050632218529
-66.5,4.7737484,8.5,1.0,32.70646,1,1542050632220072
-65.0,5.0621367,0.0,1.0,32.70646,2,1542050632224236
-66.5,4.8105636,4.875,1.0,32.70646,1,1542050632227256
-64.5,4.95169,0.5625,1.0,32.70646,3,1542050632228804
-64.5,1.8039614,4.25,1.0,32.70646,3,1542050632232470
-66.5,4.8289714,3.625,1.0,32.70646,1,1542050632234062
-64.5,5.0805445,1.1875,1.0,32.70646,2,1542050632235869
-66.5,1.6628351,1.1875,1.0,32.70646,1,1542050632239990
-64.5,1.7978255,6.6875,1.0,32.70646,3,1542050632241974
-64.5,5.0560007,1.1875,1.0,32.70646,2,1542050632243787
-64.5,4.9639616,-2.4375,1.0,32.70646,3,1542050632247881
-64.5,1.9266798,4.875,1.0,32.70646,2,1542050632249888
-66.5,4.792156,3.625,1.0,32.70646,1,1542050632251439
-64.5,4.9394183,1.1875,1.0,32.70646,3,1542050632257431
-65.0,5.0682726,3.0,1.0,32.70646,2,1542050632258955
-66.5,4.8412433,-1.1875,1.0,32.70646,1,1542050632260540
-64.5,1.8162333,2.4375,1.0,32.70646,3,1542050632264556
-65.0,5.006913,6.375,1.0,32.70646,2,1542050632266159
-66.0,4.853515,0.5625,1.0,32.70646,1,1542050632268327
-65.0,5.0682726,0.5625,1.0,32.70646,2,1542050632272130
-66.5,4.7860203,7.3125,1.0,32.70646,1,1542050632274491
-64.5,4.9394183,3.0,1.0,32.70646,3,1542050632276051
-66.5,1.6873789,-1.1875,1.0,32.70646,1,1542050632284491
-64.5,4.9455543,5.4375,1.0,32.70646,3,1542050632287078
-65.0,5.0866804,-0.5625,1.0,32.70646,2,1542050632288608
-64.5,4.9700975,-3.625,1.0,32.70646,3,1542050632293043
-66.0,1.7180585,-1.1875,1.0,32.70646,1,1542050632295202
-65.0,5.049865,0.5625,1.0,32.70646,2,1542050632296734
-65.0,6.1236515,6.0625,1.0,32.885723,3,1542050632315787
-65.5,6.24637,1.1875,1.0,32.885723,2,1542050632317777
-67.0,6.05002,-1.1875,1.0,32.885723,1,1542050632319320
-65.0,6.148195,2.4375,1.0,32.885723,3,1542050632325596
