-65.5,4.4240007,4.25,1.0,33.121723,999,1540840388211431
-65.5,4.5221753,-7.3125,1.0,33.121723,999,1540840388214665
-61.5,0.5829127,-0.5625,1.0,32.56445,999,1540840388441710
-61.5,0.57064086,1.8125,1.0,32.56445,999,1540840388444946
-62.0,0.5890486,1.8125,1.0,32.56445,999,1540840388466727
-61.5,3.7183695,1.8125,1.0,32.56445,999,1540840388469662
-62.0,0.5829127,3.0,1.0,32.56445,999,1540840388491393
-62.0,0.59518456,2.4375,1.0,32.56445,999,1540840388494336
-62.0,0.5767768,2.4375,1.0,32.56445,999,1540840388516030
-62.0,3.7367773,2.4375,1.0,32.56445,999,1540840388519223
-61.5,0.5890486,0.0,1.0,32.56445,999,1540840388540630
-62.0,0.6074564,-4.875,1.0,32.56445,999,1540840388543865
-61.5,0.5890486,-1.1875,1.0,32.56445,999,1540840388565865
-61.5,0.5522331,3.625,1.0,32.56445,999,1540840388569251
-61.5,0.5890486,-0.5625,1.0,32.56445,999,1540840388590670
-62.0,0.558369,1.8125,1.0,32.56445,999,1540840388593931
-62.0,0.59518456,0.5625,1.0,32.56445,999,1540840388615205
-62.0,0.5829127,-1.1875,1.0,32.56445,999,1540840388618788
-62.0,4.792156,1.1875,1.0,32.68864,999,1540840388654219
-62.0,4.8228354,-0.5625,1.0,32.68864,999,1540840388657228
-62.0,4.7737484,5.4375,1.0,32.68864,999,1540840388678988
-62.5,1.6566993,0.0,1.0,32.68864,999,1540840388682211
-62.0,1.6382915,4.875,1.0,32.68864,999,1540840388703408
-62.0,1.681243,2.4375,1.0,32.68864,999,1540840388706949
-62.0,1.6444274,3.625,1.0,32.68864,999,1540840388728409
-62.0,4.7798843,1.8125,1.0,32.68864,999,1540840388731653
-62.0,1.6628351,-1.1875,1.0,32.68864,999,1540840388752752
-62.0,1.6628351,2.4375,1.0,32.68864,999,1540840388755988
-62.0,4.7676125,2.4375,1.0,32.68864,999,1540840388777746
-62.0,1.6444274,7.3125,1.0,32.68864,999,1540840388780731
-62.0,1.6137478,5.4375,1.0,32.68864,999,1540840388802099
-62.0,1.6321555,6.6875,1.0,32.68864,999,1540840388805362
-62.0,1.6444274,2.4375,1.0,32.68864,999,1540840388827318
-62.0,1.6628351,1.1875,1.0,32.68864,999,1540840388830576
-61.5,6.1113796,1.8125,1.0,32.47632,999,1540840388866032
-61.5,6.1236515,-4.25,1.0,32.47632,999,1540840388869369
-61.5,6.1113796,-0.5625,1.0,32.47632,999,1540840388890755
-61.5,6.1236515,0.5625,1.0,32.47632,999,1540840388894015
-61.5,6.1052437,6.6875,1.0,32.47632,999,1540840388915392
-61.5,6.1175156,3.625,1.0,32.47632,999,1540840388918763
-61.5,6.092972,4.25,1.0,32.47632,999,1540840388940710
-61.5,6.0991077,3.0,1.0,32.47632,999,1540840388943991
-62.0,6.0991077,3.625,1.0,32.47632,999,1540840388965460
-61.5,6.1175156,0.5625,1.0,32.47632,999,1540840388969109
-61.5,6.1052437,1.1875,1.0,32.47632,999,1540840388990490
-61.5,6.1359234,0.0,1.0,32.47632,999,1540840388993447
-62.0,6.0991077,1.1875,1.0,32.47632,999,1540840389014987
-61.5,6.1297874,-1.1875,1.0,32.47632,999,1540840389018508
-61.5,6.0991077,3.0,1.0,32.47632,999,1540840389039625
-61.5,6.1666026,-4.25,1.0,32.47632,999,1540840389042889
-65.5,4.7430687,-1.8125,1.0,33.176666,999,1540840389072679
-65.5,4.7492046,1.8125,1.0,33.176666,999,1540840389075947
-65.5,1.6260196,2.4375,1.0,33.176666,999,1540840389097576
-65.5,4.730797,4.25,1.0,33.176666,999,1540840389100552
-65.5,1.521709,15.25,1.0,33.176666,999,1540840389121994
-66.0,1.6689711,-9.125,1.0,33.176666,999,1540840389125248
-65.5,4.730797,6.0625,1.0,33.176666,999,1540840389146821
-65.0,4.700117,4.25,1.0,33.176666,999,1540840389150356
-65.5,1.59534,-3.625,1.0,33.176666,999,1540840389171720
-65.5,4.693981,7.875,1.0,33.176666,999,1540840389174680
-65.5,4.8166995,-3.625,1.0,33.176666,999,1540840389196467
-65.5,4.7737484,1.8125,1.0,33.176666,999,1540840389200050
-65.5,1.5769322,-0.5625,1.0,33.176666,999,1540840389221474
-65.5,4.853515,-10.375,1.0,33.176666,999,1540840389224716
-65.5,1.6628351,-7.875,1.0,33.176666,999,1540840389246216
-65.5,1.5830681,12.1875,1.0,33.176666,999,1540840389249437
-62.0,1.0553788,3.625,1.0,32.617558,999,1540840389278958
-62.0,4.1969714,1.1875,1.0,32.617558,999,1540840389282493
-62.0,4.239923,-2.4375,1.0,32.617558,999,1540840389303958
-62.0,1.0553788,3.625,1.0,32.617558,999,1540840389307178
-62.0,1.0431069,0.5625,1.0,32.617558,999,1540840389328587
-62.0,1.0246992,1.8125,1.0,32.617558,999,1540840389331566
-62.0,1.0124273,3.0,1.0,32.617558,999,1540840389353287
-61.5,1.0676507,3.625,1.0,32.617558,999,1540840389356524
-61.5,1.0799224,1.1875,1.0,32.617558,999,1540840389377737
-62.0,1.0492429,1.1875,1.0,32.617558,999,1540840389380972
-61.5,1.116738,-4.25,1.0,32.617558,999,1540840389402358
-62.0,1.036971,3.625,1.0,32.617558,999,1540840389405955
-62.0,1.0431069,-3.0,1.0,32.617558,999,1540840389427600
-61.5,4.2092433,5.4375,1.0,32.617558,999,1540840389430597
-61.5,1.036971,2.4375,1.0,32.617558,999,1540840389452024
-62.0,1.030835,0.5625,1.0,32.617558,999,1540840389455279
-65.0,0.31293207,5.4375,1.0,32.957977,999,1540840389485152
-65.0,0.3742913,-1.8125,1.0,32.957977,999,1540840389488413
-65.0,3.5342917,0.5625,1.0,32.957977,999,1540840389510015
-65.0,0.32520393,4.875,1.0,32.957977,999,1540840389513316
-65.0,3.503612,0.0,1.0,32.957977,999,1540840389534622
-65.0,3.4729326,3.0,1.0,32.957977,999,1540840389538125
-65.0,0.35588354,1.1875,1.0,32.957977,999,1540840389559521
-65.0,0.36201948,-1.1875,1.0,32.957977,999,1540840389563106
-64.5,0.33747578,0.5625,1.0,32.957977,999,1540840389584568
-65.0,0.3436117,-1.1875,1.0,32.957977,999,1540840389587611
-65.0,3.4790685,-1.8125,1.0,32.957977,999,1540840389609492
-65.0,0.34974763,4.25,1.0,32.957977,999,1540840389612496
-65.0,0.2945243,10.375,1.0,32.957977,999,1540840389633915
-65.0,0.35588354,7.3125,1.0,32.957977,999,1540840389637141
-65.0,0.33747578,4.875,1.0,32.957977,999,1540840389659066
-65.0,0.41110685,-1.1875,1.0,32.957977,999,1540840389662329
-65.5,4.95169,-1.1875,1.0,33.213394,999,1540840389691685
-65.5,5.006913,1.1875,1.0,33.213394,999,1540840389694923
-65.0,5.0560007,1.8125,1.0,33.213394,999,1540840389716999
-65.5,4.9148746,10.375,1.0,33.213394,999,1540840389720256
-65.5,1.8407769,-1.8125,1.0,33.213394,999,1540840389741414
-65.5,4.9210105,1.1875,1.0,33.213394,999,1540840389744674
-65.5,4.9823694,-5.4375,1.0,33.213394,999,1540840389766541
-66.0,4.9823694,1.1875,1.0,33.213394,999,1540840389770139
-65.5,1.6935148,18.25,1.0,33.213394,999,1540840389791541
-65.5,1.8039614,-3.625,1.0,33.213394,999,1540840389794790
-65.5,1.7794178,3.625,1.0,33.213394,999,1540840389816543
-65.5,1.748738,3.0,1.0,33.213394,999,1540840389819838
-65.5,4.9639616,-1.8125,1.0,33.213394,999,1540840389840989
-65.5,5.0560007,-10.375,1.0,33.213394,999,1540840389844603
-65.5,4.9148746,1.8125,1.0,33.213394,999,1540840389866246
-65.5,1.7794178,10.9375,1.0,33.213394,999,1540840389869530
-64.5,0.28225246,-5.4375,1.0,32.939884,999,1540840389890960
-65.0,3.4422529,-2.4375,1.0,32.939884,999,1540840389894232
-65.0,0.28225246,0.0,1.0,32.939884,999,1540840389916363
-65.0,3.3808937,3.625,1.0,32.939884,999,1540840389919684
